elo_rank,name,player_url,age,elo_rating,hard_elo_rank,hard_elo,clay_elo_rank,clay_elo,grass_elo_rank,grass_elo,peak_elo,peak_month,atp_rank,log_diff,fetch_time,wta_rank,tour
386,Julie Belgraver,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JulieBelgraver,23.3,1355.2,390,1310.6,366,1322.3,366,1352.6,1581.5,2025-06,,0.29,2025-11-10T15:01:35.303288,290.0,WTA
387,Ella Mcdonald,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EllaMcdonald,20.2,1353.6,463,1245.4,407,1291.8,324,1378.2,1487.4,2025-06,,-0.31,2025-11-10T15:01:35.303468,528.0,WTA
388,Yaroslava Bartashevich,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YaroslavaBartashevich,20.5,1351.0,412,1297.7,372,1314.8,368,1350.5,1499.9,2025-04,,-0.24,2025-11-10T15:01:35.303642,491.0,WTA
389,Carolina Alves,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolinaAlves,29.4,1349.0,373,1321.8,345,1339.7,461,1300.9,1582.2,2022-05,,0.49,2025-11-10T15:01:35.303819,239.0,WTA
390,Thaisa Grana Pedretti,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ThaisaGranaPedretti,26.4,1347.5,377,1317.9,358,1327.2,369,1348.7,1438.3,2024-02,,-0.11,2025-11-10T15:01:35.303998,436.0,WTA
391,Meiling Wang,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MeilingWang,25.5,1347.4,362,1346.3,424,1278.8,370,1348.7,1501.5,2024-05,,-0.29,2025-11-10T15:01:35.304178,522.0,WTA
392,Yasmine Mansouri,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YasmineMansouri,24.4,1346.3,382,1314.8,479,1211.4,373,1348.1,1399.3,2024-11,,0.01,2025-11-10T15:01:35.304354,389.0,WTA
393,Mina Hodzic,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MinaHodzic,23.3,1346.3,384,1314.0,369,1315.9,410,1330.2,1534.3,2024-04,,-0.17,2025-11-10T15:01:35.304533,465.0,WTA
394,Miho Kuramochi,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MihoKuramochi,27.3,1345.6,387,1311.9,413,1287.8,379,1345.6,1434.2,2024-01,,0.03,2025-11-10T15:01:35.304708,383.0,WTA
395,Amelia Rajecki,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AmeliaRajecki,23.4,1343.9,431,1281.8,415,1286.9,384,1343.6,1468.1,2024-06,,-0.12,2025-11-10T15:01:35.304881,447.0,WTA
396,Dasha Plekhanova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DashaPlekhanova,21.6,1343.2,369,1330.1,458,1247.4,376,1346.6,1414.0,2025-10,,-0.3,2025-11-10T15:01:35.305060,533.0,WTA
397,Makenna Jones,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MakennaJones,27.4,1342.9,350,1359.1,401,1297.2,377,1346.4,1540.5,2023-10,,-0.37,2025-11-10T15:01:35.305237,575.0,WTA
398,Tena Lukas,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TenaLukas,30.3,1342.7,411,1298.0,344,1342.4,422,1324.5,1543.0,2018-07,,-0.07,2025-11-10T15:01:35.305411,426.0,WTA
399,Wushuang Zheng,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WushuangZheng,26.9,1341.5,356,1351.6,472,1222.2,378,1345.7,1518.4,2025-04,,0.35,2025-11-10T15:01:35.305585,282.0,WTA
400,Diletta Cherubini,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DilettaCherubini,23.4,1340.8,430,1283.0,350,1334.3,380,1345.4,1417.6,2025-06,,0.09,2025-11-10T15:01:35.305759,365.0,WTA
401,Dalila Jakupovic,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DalilaJakupovic,34.5,1340.4,370,1329.0,365,1323.2,451,1306.6,1762.6,2018-07,,0.18,2025-11-10T15:01:35.305932,335.0,WTA
402,Daria Lodikova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaLodikova,29.3,1339.5,458,1250.0,352,1333.1,381,1344.7,1453.4,2024-10,,-0.21,2025-11-10T15:01:35.306107,497.0,WTA
403,Emily Appleton,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmilyAppleton,26.1,1334.0,423,1289.7,457,1247.5,401,1334.5,1437.9,2024-06,,0.06,2025-11-10T15:01:35.306283,379.0,WTA
404,Dalila Spiteri,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DalilaSpiteri,28.4,1331.5,432,1280.9,376,1313.6,385,1340.7,1488.8,2023-07,,0.16,2025-11-10T15:01:35.306457,344.0,WTA
405,Anastasia Tikhonova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaTikhonova,24.7,1330.0,401,1303.2,354,1329.2,322,1380.4,1592.0,2022-03,,0.32,2025-11-10T15:01:35.306632,293.0,WTA
406,Maria Mateas,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaMateas,26.0,1329.7,394,1307.2,390,1305.4,440,1312.4,1528.7,2017-09,,0.22,2025-11-10T15:01:35.306836,326.0,WTA
407,Anastasia Kulikova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaKulikova,25.6,1328.7,395,1306.7,357,1327.3,424,1322.4,1667.1,2021-07,,-0.17,2025-11-10T15:01:35.307012,481.0,WTA
408,Nahia Berecoechea,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NahiaBerecoechea,21.4,1328.7,467,1240.3,341,1345.6,389,1339.3,1345.8,2025-09,,-0.39,2025-11-10T15:01:35.307190,600.0,WTA
409,Momoko Kobori,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MomokoKobori,27.1,1327.5,404,1301.1,449,1252.6,447,1308.2,1439.9,2018-05,,-0.07,2025-11-10T15:01:35.307363,438.0,WTA
410,Radka Zelnickova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RadkaZelnickova,22.3,1327.3,415,1296.3,450,1252.5,390,1338.6,1340.2,2025-10,,-0.17,2025-11-10T15:01:35.307541,488.0,WTA
411,Sara Cakarevic,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SaraCakarevic,28.5,1327.1,422,1290.0,378,1311.9,391,1338.5,1459.6,2024-10,,-0.33,2025-11-10T15:01:35.307717,574.0,WTA
412,Maria Kozyreva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaKozyreva,26.4,1326.1,376,1318.0,418,1285.0,392,1338.0,1586.1,2024-03,,0.0,2025-11-10T15:01:35.307893,412.0,WTA
413,Lina Glushko,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LinaGlushko,25.6,1324.9,392,1308.9,388,1306.6,291,1391.9,1581.4,2019-02,,-0.22,2025-11-10T15:01:35.308164,515.0,WTA
414,Ayano Shimizu,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AyanoShimizu,27.4,1324.2,425,1287.2,474,1220.4,375,1347.1,1527.1,2018-07,,0.09,2025-11-10T15:01:35.308341,378.0,WTA
415,Petra Hule,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PetraHule,26.5,1323.9,375,1318.1,389,1306.0,489,1275.7,1511.9,2024-02,,-0.35,2025-11-10T15:01:35.308521,587.0,WTA
416,Rina Saigo,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RinaSaigo,25.0,1323.9,385,1313.8,461,1238.0,403,1333.5,1407.3,2023-05,,0.23,2025-11-10T15:01:35.308694,329.0,WTA
417,Aurora Zantedeschi,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AuroraZantedeschi,24.9,1322.4,485,1210.9,385,1308.3,393,1336.2,1526.9,2025-03,,0.26,2025-11-10T15:01:35.308869,321.0,WTA
418,Miriana Tona,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MirianaTona,30.7,1321.8,386,1313.0,405,1295.8,395,1335.9,1429.3,2024-04,,0.16,2025-11-10T15:01:35.309043,355.0,WTA
419,Zongyu Li,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ZongyuLi,22.4,1321.3,406,1300.1,406,1292.0,396,1335.6,1441.8,2025-03,,-0.15,2025-11-10T15:01:35.309216,487.0,WTA
420,Lisa Zaar,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LisaZaar,25.2,1321.1,434,1278.7,411,1289.7,397,1335.6,1342.4,2025-01,,-0.04,2025-11-10T15:01:35.309388,435.0,WTA
421,Vivian Wolff,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VivianWolff,27.0,1320.1,374,1318.7,431,1268.7,399,1335.0,1454.9,2024-05,,0.15,2025-11-10T15:01:35.309561,361.0,WTA
422,Maria Martinez Vaquero,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaMartinezVaquero,23.6,1318.3,421,1290.2,433,1268.2,402,1334.1,1418.2,2025-08,,-0.3,2025-11-10T15:01:35.309710,570.0,WTA
423,Georgia Pedone,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GeorgiaPedone,21.0,1317.0,502,1171.2,351,1333.4,417,1325.8,1563.8,2024-09,,0.27,2025-11-10T15:01:35.309945,323.0,WTA
424,Sofya Lansere,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SofyaLansere,25.0,1314.5,381,1315.4,459,1247.3,405,1332.2,1503.5,2024-01,,-0.16,2025-11-10T15:01:35.310106,500.0,WTA
425,Martina Okalova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MartinaOkalova,28.3,1314.5,402,1303.2,428,1275.5,404,1332.3,1504.3,2025-05,,0.08,2025-11-10T15:01:35.310254,392.0,WTA
426,Ksenia Zaytseva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KseniaZaytseva,21.0,1313.7,398,1305.3,420,1282.6,406,1331.8,1468.1,2023-12,,-0.3,2025-11-10T15:01:35.310399,576.0,WTA
427,Lucija Ciric Bagaric,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LucijaCiricBagaric,21.7,1313.7,448,1264.3,371,1314.9,449,1307.6,1540.7,2024-07,,0.03,2025-11-10T15:01:35.310549,416.0,WTA
428,Cristina Diaz Adrover,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CristinaDiazAdrover,19.8,1310.6,443,1270.3,403,1296.3,409,1330.3,1359.0,2025-09,,0.16,2025-11-10T15:01:35.310694,363.0,WTA
429,Andreea Prisacariu,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AndreeaPrisacariu,25.6,1310.5,451,1258.3,426,1277.1,411,1330.2,1380.7,2022-05,,-0.12,2025-11-10T15:01:35.310838,485.0,WTA
430,Diana Martynov,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DianaMartynov,24.4,1308.9,427,1286.0,408,1290.4,412,1329.4,1521.5,2024-10,,-0.34,2025-11-10T15:01:35.310983,605.0,WTA
431,Elena Malygina,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElenaMalygina,25.4,1307.5,372,1322.3,456,1247.9,274,1403.8,1470.1,2019-02,,-0.06,2025-11-10T15:01:35.311133,458.0,WTA
432,Madison Sieg,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MadisonSieg,22.3,1306.7,429,1283.6,447,1257.9,414,1328.4,1336.0,2025-07,,-0.05,2025-11-10T15:01:35.311279,455.0,WTA
433,Jessica Failla,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JessicaFailla,28.2,1305.4,407,1299.9,481,1209.5,436,1316.4,1414.0,2024-06,,-0.57,2025-11-10T15:01:35.311423,762.0,WTA
434,Rasheeda Mcadoo,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RasheedaMcadoo,30.3,1304.3,437,1277.3,465,1233.2,415,1327.2,1332.8,2025-09,,-0.11,2025-11-10T15:01:35.311568,486.0,WTA
435,Han Shi,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HanShi,20.4,1302.3,400,1304.1,429,1274.9,433,1317.2,1657.2,2024-08,,0.08,2025-11-10T15:01:35.311718,402.0,WTA
436,Ekaterina Makarova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterinaMakarova,29.3,1302.2,462,1247.1,423,1279.0,508,1230.7,1452.8,2024-07,,0.21,2025-11-10T15:01:35.311878,352.0,WTA
437,Kira Pavlova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KiraPavlova,21.4,1301.0,441,1271.5,440,1265.5,418,1325.5,1394.5,2024-04,,0.02,2025-11-10T15:01:35.312026,430.0,WTA
438,Weronika Ewald,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WeronikaEwald,19.6,1300.7,464,1244.5,387,1306.9,419,1325.4,1315.4,2025-10,,-0.05,2025-11-10T15:01:35.312173,459.0,WTA
439,Ekaterina Ovcharenko,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterinaOvcharenko,24.8,1300.4,442,1271.4,396,1300.4,420,1325.2,1402.6,2025-09,,-0.1,2025-11-10T15:01:35.312318,483.0,WTA
440,Valeriya Strakhova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ValeriyaStrakhova,30.4,1300.1,494,1203.4,399,1298.3,421,1325.0,1455.2,2025-03,,0.23,2025-11-10T15:01:35.312462,350.0,WTA
441,Jamie Loeb,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JamieLoeb,30.2,1298.6,438,1277.0,441,1265.4,480,1285.3,1668.4,2017-04,,-0.2,2025-11-10T15:01:35.312605,537.0,WTA
442,Jasmijn Gimbrere,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JasmijnGimbrere,24.6,1298.1,457,1250.2,397,1300.2,487,1280.5,1371.5,2025-08,,-0.06,2025-11-10T15:01:35.312754,467.0,WTA
443,Carlota Martinez Cirez,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarlotaMartinezCirez,24.5,1298.0,489,1207.2,414,1287.4,456,1305.1,1420.6,2025-07,,0.17,2025-11-10T15:01:35.312905,374.0,WTA
444,Meiqi Guo,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MeiqiGuo,25.7,1297.7,455,1252.5,434,1267.9,423,1323.9,1346.6,2025-09,,-0.03,2025-11-10T15:01:35.313049,456.0,WTA
445,Eudice Wong Chong,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EudiceWongChong,29.5,1295.0,380,1315.7,485,1195.7,284,1397.5,1640.2,2014-02,,-0.14,2025-11-10T15:01:35.313192,512.0,WTA
446,Elina Nepliy,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElinaNepliy,28.0,1293.1,450,1263.2,391,1305.1,425,1321.6,1369.6,2025-10,,-0.38,2025-11-10T15:01:35.313335,649.0,WTA
447,Malene Helgo,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaleneHelgo,26.0,1292.8,409,1298.3,444,1259.5,286,1396.4,1538.2,2017-04,,-0.07,2025-11-10T15:01:35.313478,478.0,WTA
448,Ankita Raina,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnkitaRaina,32.7,1291.7,449,1263.3,353,1332.3,485,1282.5,1517.7,2018-04,,-0.07,2025-11-10T15:01:35.313621,482.0,WTA
449,Viktoria Morvayova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ViktoriaMorvayova,24.6,1290.8,446,1266.6,463,1235.8,426,1320.4,1318.5,2024-05,,0.12,2025-11-10T15:01:35.313763,400.0,WTA
450,Iva Primorac,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IvaPrimorac,29.4,1289.9,479,1217.5,374,1314.0,428,1320.0,1436.2,2024-09,,-0.17,2025-11-10T15:01:35.313905,531.0,WTA
451,Natsumi Kawaguchi,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NatsumiKawaguchi,23.2,1288.7,436,1277.3,445,1259.3,476,1288.8,1517.4,2023-05,,-0.08,2025-11-10T15:01:35.314048,490.0,WTA
452,Valentini Grammatikopoulou,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ValentiniGrammatikopoulou,28.6,1287.0,453,1257.3,394,1301.8,504,1248.8,1617.7,2018-04,,0.11,2025-11-10T15:01:35.314190,405.0,WTA
453,Lia Karatancheva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LiaKaratancheva,22.1,1287.0,474,1227.2,448,1255.4,429,1318.5,1478.0,2025-05,,0.44,2025-11-10T15:01:35.314334,291.0,WTA
454,Alana Smith,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlanaSmith,25.9,1286.4,433,1280.6,502,1154.9,441,1311.1,1489.9,2024-11,,0.14,2025-11-10T15:01:35.314479,395.0,WTA
455,Ekaterina Kazionova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterinaKazionova,26.7,1285.7,477,1221.1,400,1298.3,466,1296.9,1515.5,2025-07,,0.17,2025-11-10T15:01:35.314621,384.0,WTA
456,Nicole Fossa Huergo,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NicoleFossaHuergo,30.4,1285.5,413,1297.7,467,1227.2,432,1317.7,1453.7,2024-12,,0.37,2025-11-10T15:01:35.314768,315.0,WTA
457,Georgia Andreea Craciun,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GeorgiaAndreeaCraciun,26.2,1283.1,498,1189.5,421,1282.6,434,1316.6,1414.9,2024-11,,0.1,2025-11-10T15:01:35.314918,413.0,WTA
458,Riya Bhatia,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RiyaBhatia,28.0,1281.9,476,1221.9,452,1251.9,477,1286.8,1363.5,2025-09,,-0.02,2025-11-10T15:01:35.315067,468.0,WTA
459,Ipek Oz,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IpekOz,26.2,1281.5,405,1300.2,437,1267.5,481,1284.8,1563.9,2022-05,,0.0,2025-11-10T15:01:35.315212,461.0,WTA
460,Denislava Glushkova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DenislavaGlushkova,21.7,1281.3,307,1390.6,446,1259.1,296,1390.6,1441.2,2023-04,,0.22,2025-11-10T15:01:35.315356,368.0,WTA
461,Jenny Lim,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JennyLim,20.7,1280.9,492,1205.3,412,1288.1,437,1315.4,1477.7,2024-05,,-0.16,2025-11-10T15:01:35.315500,540.0,WTA
462,Urszula Radwanska,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=UrszulaRadwanska,34.8,1276.8,454,1253.7,359,1326.1,443,1310.7,1885.0,2012-09,,-0.03,2025-11-10T15:01:35.315643,475.0,WTA
463,Melisa Ercan,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MelisaErcan,20.0,1275.4,424,1288.8,482,1209.2,438,1312.7,1454.3,2024-07,,-0.3,2025-11-10T15:01:35.315788,626.0,WTA
464,Akiko Omae,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AkikoOmae,32.3,1275.3,445,1267.1,501,1159.1,505,1245.6,1368.4,2011-10,,-0.46,2025-11-10T15:01:35.315937,736.0,WTA
465,Hong Yi Cody Wong,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HongYiCodyWong,23.6,1274.9,466,1242.3,432,1268.4,439,1312.5,1398.7,2025-01,,-0.08,2025-11-10T15:01:35.316086,506.0,WTA
466,Naiktha Bains,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NaikthaBains,27.7,1271.1,468,1240.3,439,1265.9,507,1233.9,1427.3,2019-05,,0.13,2025-11-10T15:01:35.316230,409.0,WTA
467,Anouck Vrancken Peeters,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnouckVranckenPeeters,22.6,1271.0,428,1285.2,466,1231.2,465,1298.3,1342.5,2024-11,,0.46,2025-11-10T15:01:35.316375,296.0,WTA
468,Gina Marie Dittmann,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GinaMarieDittmann,23.1,1270.0,440,1273.7,471,1224.3,444,1310.0,1326.6,2025-09,,-0.13,2025-11-10T15:01:35.316519,532.0,WTA
469,Thasaporn Naklo,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ThasapornNaklo,24.1,1268.8,465,1243.6,454,1249.4,445,1309.4,1369.7,2024-12,,-0.14,2025-11-10T15:01:35.316664,541.0,WTA
470,Leonie Kung,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeonieKung,24.9,1268.4,414,1297.5,468,1226.5,500,1256.0,1632.1,2021-03,,0.32,2025-11-10T15:01:35.316808,341.0,WTA
471,Tessa Johanna Brockmann,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TessaJohannaBrockmann,19.9,1265.6,471,1231.3,453,1250.5,448,1307.8,1445.0,2025-08,,0.47,2025-11-10T15:01:35.316951,295.0,WTA
472,Emily Seibold,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmilySeibold,25.6,1262.5,480,1216.8,455,1249.1,452,1306.3,1338.0,2023-01,,-0.01,2025-11-10T15:01:35.317094,476.0,WTA
473,Kristina Novak,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KristinaNovak,25.2,1261.7,410,1298.1,494,1172.3,454,1305.8,1336.8,2025-10,,-0.51,2025-11-10T15:01:35.317236,785.0,WTA
474,Marine Szostak,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MarineSzostak,23.7,1261.2,472,1230.3,443,1260.3,455,1305.6,1285.4,2025-10,,-0.19,2025-11-10T15:01:35.317379,571.0,WTA
475,Evialina Laskevich,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EvialinaLaskevich,20.9,1260.2,461,1247.7,483,1208.5,457,1305.1,1581.0,2024-07,,-0.3,2025-11-10T15:01:35.317521,641.0,WTA
476,Jiaqi Wang,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JiaqiWang,23.5,1257.5,456,1252.2,470,1225.9,459,1303.7,1355.4,2025-09,,-0.11,2025-11-10T15:01:35.317664,530.0,WTA
477,Alice Robbe,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AliceRobbe,25.4,1257.1,495,1201.7,342,1345.3,470,1292.8,1499.5,2023-10,,-0.27,2025-11-10T15:01:35.317808,627.0,WTA
478,Antonia Schmidt,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AntoniaSchmidt,24.3,1252.5,460,1249.1,491,1175.9,460,1301.2,1393.6,2025-02,,0.21,2025-11-10T15:01:35.317954,388.0,WTA
479,Gabriella Da Silva Fick,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GabriellaDaSilvaFick,24.7,1250.9,482,1213.6,460,1240.5,462,1300.5,1289.3,2025-05,,-0.24,2025-11-10T15:01:35.318138,606.0,WTA
480,Elena Micic,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElenaMicic,21.0,1250.4,470,1238.3,480,1210.0,463,1300.2,1406.5,2025-01,,0.21,2025-11-10T15:01:35.318478,390.0,WTA
481,Jessica Bertoldo,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JessicaBertoldo,33.0,1248.9,469,1239.4,476,1214.3,464,1299.4,1340.8,2025-05,,-0.04,2025-11-10T15:01:35.318764,501.0,WTA
482,Xinxin Yao,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XinxinYao,22.0,1239.3,452,1258.1,489,1184.5,468,1294.7,1539.4,2025-01,,0.25,2025-11-10T15:01:35.319005,377.0,WTA
483,Ruien Zhang,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RuienZhang,17.4,1239.2,473,1228.5,464,1234.6,469,1294.6,1349.0,2025-04,,-0.42,2025-11-10T15:01:35.319168,737.0,WTA
484,Sapfo Sakellaridi,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SapfoSakellaridi,22.5,1235.4,507,1118.5,462,1238.0,471,1292.7,1437.6,2023-07,,0.12,2025-11-10T15:01:35.319321,428.0,WTA
485,Veronika Podrez,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VeronikaPodrez,18.7,1235.0,439,1277.0,504,1136.9,472,1292.5,1268.5,2025-03,,0.44,2025-11-10T15:01:35.319470,312.0,WTA
486,Sofia Shapatava,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SofiaShapatava,36.7,1234.3,486,1209.7,469,1226.3,498,1262.5,1540.0,2014-06,,0.15,2025-11-10T15:01:35.319614,420.0,WTA
487,Weronika Falkowska,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WeronikaFalkowska,25.3,1230.9,447,1265.1,498,1166.7,473,1290.5,1411.9,2022-11,,0.15,2025-11-10T15:01:35.319854,419.0,WTA
488,Natalija Senic,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NatalijaSenic,22.7,1230.1,426,1286.8,496,1171.0,474,1290.1,1291.3,2025-03,,0.24,2025-11-10T15:01:35.320013,385.0,WTA
489,Ying Zhang,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YingZhang,29.5,1228.7,478,1220.2,488,1184.9,475,1289.3,1289.7,2014-04,,-0.01,2025-11-10T15:01:35.320219,494.0,WTA
490,Victoria Hu,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaHu,23.4,1222.1,487,1208.1,484,1196.2,478,1286.0,1478.5,2024-02,,0.18,2025-11-10T15:01:35.320374,408.0,WTA
491,Lucia Cortez Llorca,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LuciaCortezLlorca,25.3,1220.7,505,1141.9,435,1267.9,479,1285.4,1483.2,2024-08,,-0.27,2025-11-10T15:01:35.320520,645.0,WTA
492,Ana Candiotto,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnaCandiotto,21.5,1217.9,490,1207.0,486,1195.0,482,1283.9,1274.3,2025-10,,0.06,2025-11-10T15:01:35.320673,464.0,WTA
493,Clara Vlasselaer,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ClaraVlasselaer,24.5,1217.7,491,1206.5,477,1212.5,483,1283.8,1335.4,2024-10,,-0.31,2025-11-10T15:01:35.320817,670.0,WTA
494,Sarah Iliev,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SarahIliev,18.9,1216.4,493,1203.7,495,1172.2,484,1283.2,1414.8,2023-05,,-0.24,2025-11-10T15:01:35.320960,631.0,WTA
495,Naho Sato,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NahoSato,24.6,1214.3,497,1194.5,473,1222.2,486,1282.2,1430.8,2024-05,,-0.44,2025-11-10T15:01:35.321104,765.0,WTA
496,Yufei Ren,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YufeiRen,19.5,1204.8,483,1211.8,493,1172.9,488,1277.4,1428.5,2024-05,,0.01,2025-11-10T15:01:35.321252,493.0,WTA
497,Jana Otzipka,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JanaOtzipka,20.7,1199.0,484,1211.6,492,1173.6,490,1274.5,1280.2,2025-04,,-0.12,2025-11-10T15:01:35.321396,562.0,WTA
498,Verena Meliss,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VerenaMeliss,28.1,1197.1,499,1184.6,503,1153.6,491,1273.6,1239.0,2025-09,,-0.09,2025-11-10T15:01:35.321542,545.0,WTA
499,Vaishnavi Adkar,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VaishnaviAdkar,20.8,1193.3,501,1178.1,478,1211.6,492,1271.6,1215.4,2025-10,,-0.25,2025-11-10T15:01:35.321691,643.0,WTA
